TIME,A,Bb,B,C,C#,D,Eb,E,F,F#,G,Ab
210.047709751,0.117259,0.164363,1.76391,0.122577,0.0283065,0.0165796,2.57859,0,0,0,0.125777,4.25545
210.094149660,0.0379806,0.132278,1.18016,0.227576,0.0306744,0.00390388,2.49402,0,0,0,0.196857,4.421
210.140589569,0,0.0951274,1.12119,0.271923,0.0234204,0,2.36792,0,0,0,0.194322,4.46726
210.187029478,0,0.0308084,1.3329,0.209637,0.0018259,0,2.57893,0,0,0,0.157843,4.44741
210.233469388,0,0,1.66897,0.211067,0.00737005,0,3.00185,0.0120506,0,0,0.148345,4.32912
210.279909297,0.00411196,0,1.94951,0.247515,0.00708708,0.0254912,3.00402,0.0349094,0,0,0.256581,3.70802
210.326349206,0.123306,0,2.00369,0.233745,0.00140471,0.178979,2.69868,0,0,0.0134357,0.279716,3.78204
210.372789116,0.0422728,0.00496743,1.9912,0.181362,0.0586954,0.000498493,2.56569,0,0,0,0.175967,4.09539
210.419229025,0.026976,0.0591437,1.9738,0.0820509,0.150647,0,2.69237,0.00591067,0,0,0.0831214,4.11571
210.465668934,0.0103153,0.115026,1.90586,0.0148667,0.0986084,0,2.75444,0.0421381,0,0,0.0343378,4.06831
210.512108844,0.000222676,0.125006,1.99756,0.0149878,0.053151,0,2.71468,0.0323195,0,0,0.0905242,3.98954
210.558548753,0.000482879,0.427718,1.8552,0.0166688,0.10062,0,2.77993,0.106257,0,0,0.368511,3.71885
210.604988662,0.000218771,0.564204,1.29098,0.0198191,0.10965,0,2.8043,0,0,0.00052999,0.446894,3.733
210.651428571,0,0.557117,0.888925,0.0182995,0.024095,0,2.40799,0.103132,0,0.000816482,0.341785,4.08397
210.697868481,0,0.487653,0.841937,0.0157949,0.0186328,0,2.31284,0.156228,0.0430794,0.000489374,0.230567,4.26317
210.744308390,0,0.1718,1.15918,0.00705844,0.0075771,0,2.48895,0.125978,0.0384792,0,0.173598,4.22619
210.790748299,0.000104502,0.0666846,1.47551,0.00965493,0.0317204,0,2.55632,0.0453292,0.00020225,0,0.233667,4.20806
210.837188209,0,0.0734989,1.70131,0.188362,0.116594,0.00996092,2.17305,0.0500591,0,0,0.221022,4.14162
210.883628118,0,0.226278,1.53804,0.938211,0.0813275,0.0266371,1.93274,0.406105,0,0.0844363,0.0403793,3.7643
210.930068027,0.00846608,0.539634,1.23843,1.45682,0.232084,0.00955492,1.79483,0.460892,0,0.192689,0.0598219,3.06598
210.976507937,0.144301,0.683807,0.872223,1.57559,0.280994,0,1.72085,0.286461,0,0.222964,0.121523,2.67242
211.022947846,0.203159,0.592237,0.723344,1.47056,0.148637,1.52023e-05,1.70177,0.141454,0,0.202355,0.127049,3.31692
211.069387755,0.17946,0.448292,0.878433,1.19399,0,0.000673092,2.16191,0.0101635,0.00845765,0.151448,0.142677,3.86643
211.115827664,0.122665,0.532384,1.18404,0.898178,0,0,2.20087,0.00970863,0.0222105,0.100304,0.178955,4.01041
211.162267574,0.0625892,0.647102,1.37846,0.732662,0.132011,0.00861447,2.23018,0.0143316,0,0.0153547,0.131019,4.00322
211.208707483,0.059602,0.616862,1.53851,0.754303,0.0297234,0.0153226,2.42417,0.0635812,0,0,0.0218785,4.05515
211.255147392,0.0897632,0.755491,1.10561,0.744369,0,0.0860352,2.35698,0.0893751,0,0,0.00738738,4.13337
211.301587302,0.146172,0.776692,0.485161,0.812702,0,0.047529,2.35387,0.150348,0,0,0.0109066,4.11325
211.348027211,0.184397,0.702971,0.573485,0.862094,0,0.00360104,2.52922,0.109281,0,0.00212902,0.108175,4.04306
211.394467120,0.190014,0.511917,0.989309,0.82811,0,0.0162239,2.67704,0.0706966,0,0,0.0376278,4.00567
211.440907029,0.136025,0.376622,1.27845,0.801854,0,0.0225276,2.3895,0.312688,0.016672,0,0.002301,4.00607
211.487346939,0.0163975,0.248453,1.3737,0.876815,0.0213776,0.0375993,2.62696,0.536112,0.0566387,0,0.0274494,3.80247
211.533786848,0.475994,0.205804,0.943885,0.980174,0.017609,0.038201,2.87822,0.366975,0.0386923,0.0731326,0.100102,3.68007
211.580226757,0.102375,0.255247,0.254812,0.969775,0.0579657,0.0831055,2.66354,0.0140582,0.246564,0.345836,0.0992072,3.74248
211.626666667,0.014796,0.508202,0.18707,1.00584,0.0856514,0.115069,2.50014,0,0.314979,0.380283,0.119023,3.80066
211.673106576,0.00644287,0.698865,0.50208,1.13761,0.0901716,0.0813438,2.53651,0.0659052,0.179577,0.103287,0.0958653,3.76134
211.719546485,0.000252151,0.758198,0.697589,1.12729,0.0819099,0.071253,2.53045,0.123685,0,6.05491e-06,0.104998,3.53128
211.765986395,0.000259957,0.696566,0.769164,0.925721,0.242715,0.154743,2.28733,0.0600893,0,0,0.0846261,3.32602
211.812426304,0.12228,0.852823,0.6816,0.437191,0.054579,0.34667,2.33464,0.0348208,0,0.0789245,0.534122,3.50899
211.858866213,0.248943,0.538122,0.828933,0.113685,0.0239057,0.547503,2.09461,0.22237,0,0.108348,1.20836,3.46686
211.905306122,0.384826,0.151819,0.847136,0.335789,0.00674249,0.486647,1.97214,0.536599,0.00711793,0.125685,1.38353,3.30292
211.951746032,0.429061,0.0820267,0.783529,0.305207,0.00316279,0.391519,2.08402,0.564778,0.0523081,0.121674,1.37885,3.1808
211.998185941,0.421759,0.101955,0.730802,0.169548,0.00767489,0.394333,1.96347,0.241245,0.0683563,0.122811,1.41905,3.05098
212.044625850,0.338562,0.149196,0.498054,0.410426,0.0111632,0.299838,1.83934,0.266439,0.0583486,0.126143,1.37639,3.06325
212.091065760,0.135525,0.249412,0.599375,0.519765,0.0371011,0.130418,1.76626,0.262285,0,0.240284,1.04745,3.32062
212.137505669,0.124045,0.132257,1.18468,0.498542,0.260273,0.635556,1.36636,0.172031,0,0.685907,0.628385,2.92939
212.183945578,0.124019,0.298435,1.27458,0.318191,0.258584,0.837521,0.874455,0.243707,0.0839333,0.45188,1.03436,2.21194
212.230385488,0.180557,0.309961,1.26019,0.327176,0.284321,0.995168,0.527184,0.150228,0.0816852,0.497256,1.70539,1.37129
212.276825397,0.202921,0.195015,1.28025,0.406759,0.307972,1.00758,0.7206,0.0428789,0.00916534,0.470446,2.52228,0.359711
212.323265306,0.223235,0.157247,1.37072,0.247929,0.297914,1.26572,0.556016,0.0351797,0,0.193127,3.10767,0.0839145
212.369705215,0.446439,0.133824,1.45335,0.0472705,0.272078,1.77961,0.247465,0.024549,0,0,3.79275,0.00783022
212.416145125,0.554438,0.0763157,1.41195,0,0.0870275,2.13179,0.244864,0,0,0,3.96388,0.0638195
212.462585034,0.632823,0.0013925,1.58301,0,0,2.11621,0.483838,0,0,0,3.75394,0.0910414
212.509024943,0.599441,0.00753483,1.71543,0.0279184,0.01081,2.05004,0.687912,0,0,0.105732,3.4302,0.0528062
212.555464853,0.52255,0.00161335,1.59474,0,0.0714975,2.0349,0.534157,0,0,0.117195,3.66327,0.135365
212.601904762,0.460739,0.0131091,1.54646,0.00488468,0.0107822,2.01049,0.381552,0,0.0107005,0.170438,3.69373,0.146617
212.648344671,0.379452,0.0704541,1.63865,0.0164252,0,2.02602,0.439725,0,0.00192561,0.199029,3.43862,0.133243
212.694784580,0.30147,0.135753,1.77912,0.0159974,0,1.81395,0.598288,0,0.020143,0.217718,3.34515,0.0861224
212.741224490,0.411491,0.159751,1.81118,0.00375436,0,1.27032,0.572233,0.00824018,0.0146255,0.287042,3.25728,0.0581954
212.787664399,0.574895,0.0760644,1.59704,0.0997595,0.0014651,1.25877,0.741726,0,0,0.376921,3.12046,0.0966797
212.834104308,0.554627,0.00720534,1.66483,0.0679424,0.00700101,2.08315,0.772111,0,0.0595767,0.245441,2.76108,0.520506
212.880544218,0.496025,0.000922052,2.00527,0.0215697,0.0296213,2.52623,0.663481,0,0.116782,0.13233,2.63027,0.613749
212.926984127,0.664531,0.00151433,2.23918,0.00988117,0.0918156,2.47968,0.440722,0,0.0406118,0.0999177,3.0901,0.345361
212.973424036,0.67361,0.00157581,2.68335,0.0148232,0.18036,2.26797,0.355297,0,0.0528242,0.175755,3.26308,0.0216537
213.019863946,0.491076,0.00326897,2.90498,0.0134526,0.0824889,1.83794,0.437022,0,0.0258005,0.234441,3.22286,0.141896
213.066303855,0.361317,0.0119464,2.94896,0.00352341,0.0074709,1.85009,0.405118,0,0,0.274939,3.05426,0.159703
213.112743764,0.329872,0.0470084,2.90793,0.091866,0.0118337,2.23523,0.251769,0.0247614,0,0.313648,2.7065,0
213.159183673,0.277045,0.082215,2.84539,0.159656,0,2.23595,0.389664,0.0366458,0.0465727,0.286742,2.60064,0
213.205623583,0.188573,0.123783,2.95124,0.072474,0,1.80753,0.602439,0.0545295,0.0270003,0.197565,2.65659,0
213.252063492,0.152509,0.15768,3.08514,0.00819465,0,1.49368,0.682002,0.0407065,0.000339256,0.257377,2.74989,0.0846005
213.298503401,0.0769485,0.0944873,3.08645,0.00769963,0,1.25715,0.558943,0.0183402,0,0.386855,2.99573,0.119791
213.344943311,0.0432966,0.00495191,2.98887,0,0,1.56656,0.174967,0.00825574,0.000723792,0.457219,3.18523,0.136417
213.391383220,0.12778,0.00169144,2.90711,0,0.0140758,1.69622,0,0,0.0643767,0.443074,3.46989,0.156778
213.437823129,0.233487,0.114103,2.72761,0,0.145125,1.75324,0,0,0.00591167,0.338217,3.56851,0.181839
213.484263039,0.56076,0.152995,2.54185,0,0,2.18411,0,0,0.00580643,0.164882,3.27026,0.163011
213.530702948,0.765204,0.136428,2.45553,0,0,2.37058,0.140931,0,0.00605633,0.104797,3.02181,0.0888008
213.577142857,0.56103,0.100557,2.33629,0,0,1.97438,0.308933,0,0.0346433,0.083453,3.80076,0.00472193
213.623582766,0.286446,0.0855596,2.17365,0,0,1.51357,0.358941,0.0240735,0.0439312,0.0741031,4.27125,0
213.670022676,0.156027,0.0369023,2.14341,0.0265516,0.0382991,1.63607,0.288095,0,0,0.0870463,4.38522,0
213.716462585,0.194585,0.126344,2.24904,0,0.0327375,1.74174,0.131189,0.00139833,0,0.0224768,4.209,0.163405
213.762902494,0.355458,0.149999,2.39283,0,0.0145106,1.79165,0.0226075,0.00341702,0,0.120532,3.83156,0.42967
213.809342404,0.418486,0.107854,2.40885,0,0.00976267,2.22011,0,0,0.0055009,0.231978,3.51522,0.365128
213.855782313,0.365165,0.0418286,2.41349,0,0.004646,2.57166,0,0,0.0764008,0.184049,3.60633,0.332802
213.902222222,0.329626,0,2.32048,0,0,2.49414,0.18648,0.0156266,0.0930608,0.105841,3.78632,0.0192309
213.948662132,0.235356,0,2.25863,0,0,2.07043,0.3082,0.00823333,0.0942696,0.0753876,4.0308,0
213.995102041,0.122683,0.145352,2.11982,0,0.00349581,1.68787,0.316558,0,0.071813,0.181679,4.13792,0
214.041541950,0.0655534,0,1.91613,0.0120855,0.0621832,1.78957,0.207408,0.065071,0.0294534,0.30202,4.04527,0
214.087981859,0.0972405,0,1.59934,0.0616722,0.211123,1.54015,0.135124,0.0636567,0.0303217,0.180532,4.30531,0
214.134421769,0.0590858,0.00735214,1.5191,0.0549509,0.331926,1.62882,0.0692775,0.065078,0.0299734,0.00568117,4.42035,0
214.180861678,0.00312016,0.00096919,1.85276,0.0217357,0.218522,2.18469,0.0235999,0.0518798,0.0275534,0.00440207,4.38117,0.00258763
214.227301587,0.000109184,0.0237323,1.95949,0.0358039,0.0234515,2.30881,0,0.0541567,0.0221502,0.189328,4.35904,0.0573764
214.273741497,0.000395678,0.0410379,1.69364,0.00156747,0.0480103,2.22513,0.00954784,0.0170917,0,0.455098,4.34969,0.0564415
214.320181406,0.020289,0.0741244,1.44742,0.00226085,0.0345158,2.45423,0.0165384,0,0,0.452395,4.32747,0.0502383
214.366621315,0.0365515,0.0969992,1.43774,0.00240086,0.0378724,2.58591,0,0,0,0.34129,4.22482,0.062433
214.413061224,0.0437782,0.17966,1.4113,0,0.0393126,2.66358,0.0215218,0,0,0.241281,4.05096,0.0878597
214.459501134,0.199242,0.171622,1.6997,0,0.270161,2.5477,0.00154035,0.0183152,0,0.227217,4.07457,0.118152
214.505941043,0.271604,0.00787715,1.66101,0,0.325931,2.57291,0.0198489,0.293427,0,0.180002,4.03153,0.118566
214.552380952,0.245427,0,1.5198,0.00142809,0.28165,2.41527,0.0666415,0.374317,0,0.260806,3.82838,0.327552
214.598820862,0.309543,0.000395264,1.21988,0.0490467,0.195943,1.39669,0.9265,0.390023,0.0143425,0.551444,3.46632,0.801472
214.645260771,0.522533,0.0550753,1.19894,0.0147704,0.308946,0.480783,2.21817,0.180995,0.341934,0.186793,2.07051,1.92304
214.691700680,0.658131,0.24394,0.991094,0.0676716,0.133043,0.202945,2.33319,0,0.320771,0.166686,1.0913,2.66492
214.738140590,0.651818,0.319302,1.11171,0.13888,0.10968,0.519287,2.28976,0,0.0324835,0.213734,0.56055,3.07105
214.784580499,0.496796,0.293943,1.68879,0.131435,0.0280513,0.689557,2.1656,0.00482836,0,0.157759,0.477789,3.32892
214.831020408,0.23381,0.277006,2.44909,0.00647021,0.0152103,0.756793,2.0774,0.0122093,0.0728688,0.0498971,0.483021,3.44095
214.877460317,0.189451,0.2545,2.64114,0.00430221,0.0151158,0.577144,2.31164,0.0208262,0.0774033,0,0.394291,3.41007
214.923900227,0.1724,0.239097,2.69602,0.014225,0.160659,0.135941,2.74336,0.0378012,0.0627958,0,0.318087,3.34514
214.970340136,0.172891,0.190479,2.74952,0.0963893,0.0364138,0.246599,2.86564,0.105761,0.0015382,0,0.275722,3.38325
215.016780045,0.000901144,0.0617872,2.7726,0.146286,0.0240419,0.21507,2.79784,0.177976,0,0,0.201931,3.59731
215.063219955,0.000696355,0.0410926,2.77105,0.160383,0.0320128,0.158144,2.90878,0.137069,0,0,0.0678323,3.6839
215.109659864,0.000424209,0.0337618,2.72146,0.185564,0.00486193,0,2.8911,0.0487927,0.0109985,0,0.0378104,3.8183
215.156099773,0.0471748,0.0757244,2.5058,0.248356,0.038504,0,2.90647,0.068582,0.018281,0,0.0349197,3.79345
215.202539683,0.000167101,0.146661,2.26278,0.218259,0.142333,0,2.95437,0.075605,0.0160771,0,0.0356897,3.72027
215.248979592,0.0471372,0.273967,1.97132,0.187839,0.0287993,0,2.99137,0.0461274,0,0.0576228,0.196137,3.86994
215.295419501,0.106092,0.374729,1.49965,0.0950876,0.0983457,0,2.91941,0.256446,0,0.0701618,0.417953,3.83039
215.341859410,0.219202,0.340521,1.19676,0.0325097,0.120986,0.0127954,2.68093,0.334969,0.0571778,0.060294,0.415744,3.67366
215.388299320,0.283195,0.430926,1.18375,0.0172773,0.122779,0.0188114,2.64099,0.406765,0.00820728,0.0681096,0.412848,3.62811
215.434739229,0.255551,0.275548,1.43424,0.00867802,0.123163,0.0237342,2.86699,0.368586,0.000212057,0.0657668,0.435916,3.66059
215.481179138,0.1233,0.329749,2.23966,0.0187146,0.11599,0.13208,3.03255,0,0,0.0307265,0.40896,3.52622
215.527619048,0.0377858,0.537741,2.10651,0.0151002,0.110878,0.134435,3.01313,0,0,0.000516697,0.458885,3.40743
215.574058957,0.0564554,0.657114,1.58942,0.0140532,0.0973362,0.000378268,3.05505,0.0326582,0,0.000244423,0.539909,3.5472
215.620498866,0.0387578,0.788458,0.682065,0.0134087,0.0848802,0,3.08472,0.0384569,0.0416123,0.00064382,0.727061,3.68
215.666938776,0.0334393,0.733746,0.197133,0.0131786,0.0676985,0,3.02783,0.0699654,0.0553905,0.00970732,0.511272,3.80684
215.713378685,0.00034373,0.606396,0.421988,0,0.0784639,0,3.00377,0.0223575,0.0706391,0.0055024,0.489923,3.84814
215.759818594,0.000421987,0.70223,1.30234,0,0.0597022,0.0238565,2.96005,0.022962,0.063947,0,0.430582,3.5741
215.806258503,0.0516341,0.755517,2.03746,0.0114706,0.063634,0.046876,2.7008,0.0335546,0.0783098,0.0701353,0.338961,3.30411
215.852698413,0.0765159,0.670186,2.36843,0.269068,0.0600174,0.031136,2.44806,0.0156153,0.0587415,0.0342622,0.290624,3.2468
215.899138322,0.0469484,0.483913,2.13456,0.936023,0.047322,0.133609,2.37944,0.0114308,0.0231057,0,0.348383,3.18295
215.945578231,0.00169887,0.504875,1.96578,1.15366,0.0254387,0.14894,2.43516,0.0461471,0.00308469,0,0.271797,3.15204
215.992018141,0,0.427858,2.13687,1.04814,0.0291801,0.133025,2.60704,0.0731976,0,0.0294363,0.168799,3.2831
216.038458050,0,0.397053,2.43813,0.822553,0.016502,0.146037,2.74563,0.0560452,0,0.0106582,0.0932719,3.3501
216.084897959,0.024133,0.542076,2.38835,0.66543,0,0.136159,2.63136,0.1099,0,0,0.0835346,3.37147
216.131337868,0.0414293,0.514373,2.04457,0.534875,0,0.168896,2.82961,0.0737176,0,0,0.0421493,3.45738
216.177777778,0.0656331,0.350917,1.77622,0.506466,0.0209638,0.0974564,2.89861,0.00709119,0,0.0654903,0.0340216,3.66771
216.224217687,0.171695,0.397279,1.49722,0.409447,0.0233683,0.102376,2.90526,0.175695,0,0.0945609,0.24764,3.76015
216.270657596,0.171625,0.48138,1.15233,0.512182,0.097659,0.0864846,2.90556,0.227846,0,0.0515519,0.434852,3.80279
216.317097506,0.195701,0.538476,0.818387,0.960976,0,0.0961625,3.20414,0.00793843,0.0205055,0.0286962,0.35492,3.84436
216.363537415,0.180886,0.489117,0.465092,1.17249,0,0.0870562,3.26908,0.00506783,0.025063,0.0689154,0.272238,4.07809
216.409977324,0.145252,0.280968,0.493952,1.03992,0,0.0938787,3.24642,0.023961,0.0310827,0.0401292,0.119283,4.22525
216.456417234,0.193491,0.279612,0.43135,0.710127,0,0.0712553,3.2448,0.0216435,0.0318288,0.00516755,0.134061,4.23267
216.502857143,0.136438,0.218058,0.370022,0.475126,0,0.0763995,3.09235,0.00330782,0.0437221,0.00264324,0.0858983,4.25606
216.549297052,0,0.187163,0.169159,0.214832,0.0207587,0.0245631,2.85614,0.0423737,0.0553901,0.000893703,0.0461709,4.36572
216.595736961,0.00595656,0.162236,0.00445968,0.156006,0.0573538,0.122451,2.68451,0.126772,0.0645269,5.61386e-05,0.110485,4.38957
216.642176871,0.00499912,0.161483,0.000943712,0.194564,0.0857619,0.222816,2.47022,0.249804,0.0497693,0.0420917,0.137314,4.40954
216.688616780,9.82195e-05,0.17344,0.5356,0.405764,0.0868998,0.274315,2.36234,0.20921,0.0213785,0.0690133,0.0921746,4.4037
216.735056689,0.000236612,0.170112,1.43433,0.438603,0.0927617,0.149838,2.57845,0,0.0138947,0.0289242,0.0444372,4.23656
216.781496599,0.000607533,0.185973,1.98045,0.277477,0.0831634,0.125692,2.6465,0,0.00125499,0.0555863,0.0247747,4.18118
216.827936508,0.110593,0.272825,2.27731,0.0163386,0.0247839,0.143343,2.33737,0,0.00312257,0.111362,0.0605467,4.16281
216.874376417,0.198402,0.315231,2.31067,0,0.020191,0.389038,2.1788,0,0.00388384,0.206453,0.0795064,3.84339
216.920816327,0.195648,0.27237,2.5091,0,0.155969,0.451081,2.58815,0,0.00322456,0.260566,0.0798179,3.28853
216.967256236,0.22912,0.247317,2.46723,0,0.137906,0.198285,2.90951,0.00573096,0.00904487,0.320644,0.0987458,3.16783
217.013696145,0.23413,0.271767,2.01196,0,0.00804551,0.00462877,2.89608,0.006349,0.0315674,0.344276,0.189254,3.33549
217.060136054,0.22296,0.241896,1.63821,0,0.0164458,0,2.71651,0.0571796,0.0943788,0.361384,0.210404,3.37848
217.106575964,0.0988234,0.248394,1.22551,0.319543,0.0520669,0.163053,2.60052,0.392327,0.0362409,0.160099,0.141096,3.27394
217.153015873,0.0110427,0.291841,1.38389,0.666203,0.149481,0.0256093,2.60835,0.401134,0,0.0110329,0.169034,2.97399
217.199455782,0.0474923,0.242023,1.96221,0.571359,0.26017,0.062764,2.68597,0.0534025,0,0.73837,0.130428,1.91581
217.245895692,0.123239,0.226478,2.62023,0.296562,0.309026,0.0265891,2.4664,0.015705,0,1.39162,0.0841474,1.01099
217.292335601,0.204511,0.233202,3.20519,0.125317,0.1717,0.0181972,2.55284,0.0285916,0.0282568,2.02673,0.0656025,0.377266
217.338775510,0.0844701,0.240243,3.49181,0.0816388,0.0810219,0.14575,2.5821,0.0372674,0.0363274,2.54832,0.00233375,0.0681913
217.385215420,0.034396,0.260288,3.45173,0,0.0729822,0.37468,2.5632,0.0098934,0,2.59973,0.0141782,0
217.431655329,0.0796225,0.25308,3.3577,0,0.0622013,0.0458223,2.66064,0,0.00737543,2.67028,0.118866,0.0672801
217.478095238,0.0263614,0.231544,3.48629,0.0180716,0.0669005,0.0242862,2.81373,0,0.051301,2.73302,0.124867,0.0714835
217.524535147,0.0201215,0.209789,3.44233,0.0613129,0.0950027,0.0271813,2.73918,0.103663,0,2.79273,0.137144,0.161396
217.570975057,0.0262994,0.17897,3.16891,0.0555375,0.161962,0.0137536,2.5288,0.210206,0,2.82118,0.157114,0.270674
217.617414966,0.00898202,0.184217,3.22478,0.113913,0.554069,0,2.3715,0.15124,0,2.64718,0.156195,0.28156
217.663854875,0.000640322,0.21461,3.58505,0.0439445,0.30629,0,2.25422,0.0289234,0,2.56365,0.138185,0.320129
217.710294785,0.000694821,0.234872,3.75104,0.132997,0.295525,0,2.26894,0,0,2.42143,0.112692,0.267823
217.756734694,7.31092e-05,0.215942,3.61797,0.170384,0.399374,0.00448387,2.28348,0.09162,0.152493,1.57782,0.109985,0.490921
217.803174603,0,0.211518,2.95525,0.11891,0.176897,0.00751962,2.30184,0.198658,0.0861474,2.08658,0.1405,0.528764
217.849614512,0.00847961,0.526275,2.55937,0.149057,0.0843666,0.0201305,2.34052,0.154749,0,2.3758,0.144034,0.288199
217.896054422,0.00535534,0.618169,2.93335,0.153203,0.0944086,0.0339053,2.56328,0.0618804,0.0119026,2.17944,0.110032,0.131323
217.942494331,0,0.280613,3.4072,0.185769,0.0666705,0.0351182,2.99776,0.0125073,0.361054,2.01886,0.0759172,0.272571
217.988934240,0,0.194061,3.39979,0.0905698,0.0422854,0.032672,3.13551,0.0522949,0.429008,2.08457,0.0897126,0.431321
218.035374150,0.0100368,0.246624,2.80346,0,0.086848,0.0324854,3.33541,0.358352,0.101044,2.15195,0.140478,0.293713
218.081814059,0.0122573,0.337592,2.18545,0,0.316553,0.0757315,3.31968,0.390448,0,2.07716,0.154432,0.320247
218.128253968,0.0325437,0.144486,2.05258,0,0.486584,0.0671715,3.00343,0.265506,0.00481685,1.86663,0.181311,0.756573
218.174693878,0.0524004,0.00261609,2.6458,0.147823,0.962305,0.0224202,2.43233,0,0.0682718,1.57066,0.127731,0.999242
218.221133787,0.0740534,0.0017739,3.09596,0.0436568,0.963617,0.0205604,1.98555,0,0.170166,1.86487,0.0807145,1.07986
218.267573696,0.0759368,0.000884343,3.3665,0.00528038,0.860746,0.0254079,1.85625,0,0.19405,1.94819,0.103,0.932574
218.314013605,0.0771001,0,3.41593,0.119734,0.702845,0.0387808,1.63957,0.0524507,0.0749345,2.13519,0.0973082,0.805986
218.360453515,0.151451,0,3.04334,0.303775,0.293669,0,1.65912,0.0894163,0.0065368,2.60591,0.133047,0.676916
218.406893424,0.204132,0.0475402,3.19174,0.396818,0.166641,0,1.39908,0,0,2.9343,0.115926,0.531521
218.453333333,0.251962,0.090428,3.62682,0.228915,0.135981,0.0265463,1.24182,0,0,2.86444,0.073695,0.246953
218.499773243,0.259929,0.128907,4.12447,0,0.0721267,0.150081,1.35478,0,0,2.74232,0.0833855,0.0651291
218.546213152,0.26455,0.162812,4.3586,0,0.0764565,0.169179,1.51539,0.0795334,0,2.5867,0.0637521,0.0386597
218.592653061,0.239976,0.0346786,4.37838,0.00596768,0.0825774,0.152238,1.73423,0.395369,0,2.36431,0.0383957,0.0358737
218.639092971,0.107901,0.0250215,4.3253,0.0111987,0,0.00802843,1.6993,0.473728,0.0176545,2.50347,0,0.105857
218.685532880,0.127702,0.00231567,4.30485,0.0300301,0,0.0174019,1.61801,0.184979,0,2.72491,0.144329,0.197214
218.731972789,0.116809,0.000688743,4.43473,0.00823817,0,0.00935565,1.60367,0,0,2.83337,0.0751813,0.167502
218.778412698,0.116028,0.022371,4.2492,0.00415152,0,0,1.68893,0,0.0235532,2.9415,0.0664024,0.169558
218.824852608,0.0915661,0.0824658,4.02883,0,0,0,1.77215,0,0,3.00767,0.161277,0.116457
218.871292517,0.0274081,0.199212,3.91176,0.0120996,0,0,1.79778,0,0.00307447,3.00551,0.183151,0
218.917732426,0,0.169215,3.88017,0.0347511,0.00895614,0,1.74027,0.0193899,0.0153236,2.9248,0.35581,0.000943269
218.964172336,0.000470682,0.000153529,3.92604,0.0513502,0.0423075,0,1.7755,0.0116257,0.0300907,2.91998,0.236776,0
219.010612245,0.000226523,0.084866,3.74695,0.0373087,0.0846727,0,1.7835,0,0.00755325,2.81754,0.196154,0
219.057052154,0.0472318,0.146872,3.96352,0.0149574,0.179071,0,1.86748,0,0.0424005,2.43721,0.253391,0
219.103492063,0.126651,0.135216,4.21394,0.010159,0.277412,0,1.89014,0,0.0263934,2.44684,0.189068,0.0666094
219.149931973,0.0757676,0.00779798,4.29797,0.00560831,0.261342,0,1.90853,0,0.0679747,2.27793,0.131705,0.419052
219.196371882,0.000411419,0.00123275,3.99271,0,0.169279,0,1.72718,0.00925021,0.0359664,1.87881,0,1.25618
219.242811791,0.000381257,0.00273605,3.77177,0.0133721,0.153843,0,1.55926,0.0292198,0,1.89577,0,1.59328
219.289251701,0.154948,0.00238497,3.75475,0.00885834,0.101644,0.0132155,1.61357,0,0.00332707,1.90443,0.035664,1.5826
219.335691610,0.137348,0.101997,3.59182,0,0.0954466,0.16069,1.47343,0.310583,0.38266,1.75898,0.0589845,1.53924
219.382131519,0.138216,0.216664,3.31962,0,0.0997183,0.424872,1.06409,0.568637,0.654223,1.20722,0.0408798,1.56899
219.428571429,0.30326,0.653301,3.00067,0,0.0848557,0.320949,0.575639,1.06915,0.514178,1.31294,0,1.4769
219.475011338,0.378665,0.756253,2.7525,0.00664662,0.0616117,0.0772838,0.416246,0.912672,0.230946,1.75612,0,1.75549
219.521451247,0.0509015,0.0912791,2.67418,0.0126712,0.0269472,0.0556459,0.339867,0.676953,0.00394466,2.15089,0,2.19996
219.567891156,0.000648711,0.0647911,2.50436,0.0202217,0.146707,0.0261755,0.312975,0.871107,0,1.95288,0.13953,2.05295
219.614331066,0.000371052,0.0989932,2.50076,0.0472323,0.185369,0.0303411,0.68255,0.388902,0.00436941,1.70778,0.147115,2.24807
219.660770975,0,0.0231957,2.42407,0,0.12626,0.0554485,1.37076,0.410808,0,1.51018,0.159867,2.47688
219.707210884,0,0.211047,2.30267,0.0622884,0.096907,0.299475,1.68464,0.26066,0,1.15174,0.162587,2.85405
219.753650794,0.0601096,0.445944,2.24669,0.163076,0.0711378,0.580836,1.80093,0.0950203,0.0941373,0.602132,0.157323,3.07802
219.800090703,0.35533,0.367406,2.1002,0.177744,0.0597373,0.625867,2.02647,0.0245714,0.26733,0.435702,0.328277,2.86891
219.846530612,0.463028,0.0698653,2.0891,0.0618699,0.088588,0.591176,1.9341,0,0.0601146,0.459469,0.620519,2.4966
219.892970522,0.275418,0.0027802,2.18635,0.217539,0.0741131,0.420845,1.62792,0.0034072,0.323634,0.625296,0.551605,2.43257
219.939410431,0,0.00246345,2.14542,0.356686,0.0405899,0.01588,1.42272,0.168601,0.599088,0.541907,0.429246,2.70291
219.985850340,0.000583525,0.00161062,2.06984,0.413168,0,0,1.23415,0.496935,0.750529,0.371736,0.257426,2.91462
220.032290249,0.000713535,0.000127749,1.78048,0.391293,0.0370371,0.0710513,1.38487,0.774529,0.594601,0.195763,0.333508,3.12269
220.078730159,0.000674403,0.0437382,1.61359,0.283711,0.0780656,0.0959738,1.81622,0.950318,0.0469114,0.00942125,0.284829,3.46589
