TIME,BIN 1,BIN 2,BIN 3,BIN 4,BIN 5,BIN 6,BIN 7,BIN 8,BIN 9,BIN 10,BIN 11,BIN 12,BIN 13,BIN 14,BIN 15,BIN 16,BIN 17,BIN 18,BIN 19,BIN 20,BIN 21
224.467301587,-386.225,29.3393,-10.9212,1.58932,6.80572,-1.1056,-1.56378,4.92309,3.6277,7.14328,4.05972,0.899672,-3.01139,-0.972664,-3.4686,-1.39298,-4.28163,2.51971,0.602824,1.03428,-2.2714
224.490521542,-388.959,27.629,-16.0982,-2.59389,4.68299,0.196003,-2.56527,3.85749,1.60934,3.17233,4.44896,3.20873,-4.68721,-3.16734,-5.02299,-2.86323,-2.435,2.25816,-0.102269,0.523375,-2.26227
224.513741497,-378.373,16.8963,-7.54158,2.53801,-0.388203,3.45501,-0.337587,2.62154,-0.300205,6.33586,2.17364,4.33761,-2.81403,0.756762,-0.920287,-1.7671,-0.707301,1.34216,2.35473,3.53123,1.22647
224.536961451,-367.927,17.6477,-7.04482,8.15078,0.0165025,4.05974,1.89044,3.60354,2.77759,5.68516,4.38284,3.04791,-0.710109,-1.89489,-3.19516,-0.718282,-1.35146,0.313461,3.35468,-0.0411976,-1.58274
224.560181406,-367.722,26.0031,-6.48442,8.07813,5.32069,3.86632,1.04779,3.84344,2.29417,5.48827,1.08423,-0.0673477,-5.51905,-2.06383,-5.40352,-2.90558,-2.94637,1.06034,2.09279,1.07703,-0.887661
224.583401361,-369.029,26.802,-11.5245,7.46929,2.61357,0.805679,-4.04158,2.60658,-0.398384,2.05995,0.964626,2.14551,-4.9454,-2.08454,-2.12134,-3.0709,-4.56485,0.414437,-0.284972,1.27184,0.800071
224.606621315,-372.78,25.2357,-7.21742,4.32838,1.36638,0.175622,-3.65488,1.89694,-0.579913,1.12776,-0.413906,-1.20142,-4.2328,-1.03396,-3.65624,-3.69368,-4.20216,-1.34063,1.43262,-0.735603,-0.923249
224.629841270,-376.888,23.0434,-10.0607,2.78708,1.19203,3.71082,-2.33026,1.5587,-2.00835,-1.07755,-2.42466,0.286978,-5.11861,-2.55981,-2.9703,-2.89566,-4.31247,0.464738,-0.930668,1.67496,-3.73355
224.653061224,-380.322,24.1273,-8.95562,6.887,3.91522,1.73479,-2.69309,0.048305,-2.91999,-0.873422,-0.885566,1.81494,-2.9985,-2.4013,-2.37054,-1.86779,-3.68441,-0.310606,-0.882754,0.362706,-1.98787
224.676281179,-376.201,26.0852,-11.1244,3.59373,2.15133,1.21157,-3.33229,0.628661,-0.607089,0.386002,0.655859,1.67616,-4.8876,-0.640298,-4.29454,-3.76626,-4.01814,-1.27785,0.352377,0.991624,0.128137
224.699501134,-377.988,29.1656,-10.4202,4.44066,2.85667,1.35637,-2.55974,4.12998,-0.144491,3.30668,0.0170311,0.300424,-3.50981,-1.52774,-3.15255,-4.1074,-7.21169,0.517879,-0.679806,1.10554,0.101933
224.722721088,-385.445,28.6201,-8.17395,6.94381,3.84143,-0.387869,-1.63939,4.01348,-0.899841,0.705263,-0.605168,1.98753,-4.04473,-4.31569,-4.60808,-1.25629,-6.11487,2.0535,0.156669,0.316413,-1.52682
224.745941043,-377.76,33.2742,-12.7673,0.969359,3.62173,2.22227,-1.88912,2.95367,-0.804598,3.93727,-0.843572,1.90456,-3.52332,-1.81367,-2.53881,-3.98875,-4.17355,1.11437,-0.676304,0.253094,-0.942409
224.769160998,-381.076,30.6234,-9.94186,2.42898,6.26698,4.24826,-0.668731,2.58482,-1.71571,-0.362693,-1.60428,1.44839,-2.17022,1.12025,-1.83728,-1.97565,-5.22847,-0.908363,-1.02047,-0.63241,-2.05947
224.792380952,-382.591,29.1714,-9.66732,4.84097,4.86063,3.36629,-2.11952,4.43785,1.92831,5.12053,2.5238,1.754,-5.86086,-3.14141,-5.03171,-3.15794,-3.25639,3.06826,3.09303,-0.346062,-1.68935
224.815600907,-383.598,31.1373,-8.97996,4.62834,4.23109,-0.406339,-1.33536,6.07908,1.61487,4.08411,-0.195479,0.849113,-3.79311,-0.472707,-3.4689,-3.1287,-3.91875,2.75269,0.912816,-2.92571,-2.80966
224.838820862,-384.738,28.5909,-8.45752,4.57863,4.40435,1.06924,-0.747451,5.638,1.66678,4.11498,2.03724,1.72527,-5.90764,-3.24158,-4.86744,-3.166,-4.96326,1.39219,-0.22637,-0.992931,-1.236
224.862040816,-381.297,28.8126,-10.4931,6.38713,4.72841,1.01203,0.522409,2.97513,1.5465,5.8939,2.923,1.25558,-5.19366,-5.8767,-3.45068,-1.42146,-3.29376,3.0291,-0.961482,-2.46152,-0.929103
224.885260771,-384.928,28.2751,-8.2374,5.53706,6.46234,-0.144575,-1.42556,3.37097,2.72139,6.44009,3.4264,2.76462,-4.93502,-6.02623,-2.31476,-0.884199,-3.65432,2.06569,1.14641,-2.33619,-2.2555
224.908480726,-385.471,28.921,-9.52459,5.183,7.90955,-0.39761,-2.28112,3.18593,3.06943,7.58474,1.30641,0.59591,-5.20375,-6.15934,-1.60082,0.610868,-2.14195,1.88076,1.14549,-1.36282,-1.94405
224.931700680,-387.324,28.3563,-10.168,3.84076,7.46267,0.45281,-0.393628,6.43453,2.88295,4.64488,0.716487,1.35616,-7.66412,-4.40772,-2.69372,-1.18231,-1.76753,1.98735,-1.8047,-0.478874,-2.30883
224.954920635,-382.662,29.3824,-10.5317,3.03381,4.40986,0.0164159,1.91872,4.8104,3.55638,2.86453,-1.38327,2.03117,-3.45575,-4.17666,-1.53472,-0.0771806,-4.46107,0.948893,1.49959,0.713082,-0.183526
224.978140590,-382.482,25.9637,-11.9918,4.27343,5.02609,-0.19998,3.72333,5.03512,3.85347,5.20933,1.75101,2.66098,-3.19534,-3.92067,-4.59308,-2.53209,-1.07482,2.84004,0.84786,-0.0614619,-2.26406
225.001360544,-381.822,27.2324,-8.69574,5.1906,5.77533,0.54535,2.30214,2.38525,5.02512,4.70799,-1.91207,0.889778,-4.3275,-6.23528,-2.15103,-0.822037,-1.61203,2.08025,1.83439,0.80992,-3.12643
225.024580499,-381.612,26.771,-10.3955,2.9118,7.03487,0.695109,1.15739,3.31511,4.35864,4.83623,-0.511097,-0.520817,-4.33856,-4.27033,-1.02945,0.9728,-0.239597,2.62661,0.0464562,0.717411,-3.21606
225.047800454,-382.158,28.2119,-14.4612,2.6422,7.19545,2.8947,1.21147,3.92241,-0.538108,4.55588,-0.267328,1.63095,-4.21471,-3.1107,-0.527684,1.93287,0.333409,4.26655,1.46827,1.47759,-2.1845
225.071020408,-386.61,25.4771,-9.84671,5.75878,7.20321,-2.37972,-0.841927,3.46216,3.06325,4.02512,2.23248,2.65716,-4.87904,-1.83015,2.4246,2.91273,1.83885,2.74508,2.39591,2.14785,-0.110259
225.094240363,-388.752,26.5657,-11.5767,7.37527,7.3414,0.163348,-1.12148,3.61956,4.60389,6.64724,0.302374,-0.271038,-7.82533,-0.14793,-0.395813,1.90021,-0.256029,4.30926,1.63854,0.302813,-0.505637
225.117460317,-386.413,25.7795,-11.856,7.69099,6.83682,0.902357,-0.511126,5.03219,1.00136,3.89207,1.06461,1.00282,-6.77,-2.54606,-0.327474,0.363953,-1.04013,4.70544,1.50389,-0.206512,-1.39539
225.140680272,-358.649,18.4663,-4.86822,6.19424,-0.266925,5.94336,-4.39492,0.424014,-1.67669,1.94616,0.876634,0.39265,-3.99794,-1.40108,-1.71215,1.76764,0.398942,0.543662,0.533852,-1.17589,-1.18594
225.163900227,-358.568,8.49256,-8.05328,10.9781,-1.76054,3.29577,-2.91773,1.51682,-0.959144,0.0825116,-1.41266,-3.01082,-8.57889,-3.72046,-4.2648,-2.42212,-1.36534,2.58618,4.33659,1.7713,-1.96892
225.187120181,-357.655,10.4538,-8.44247,8.46766,-0.147048,5.56746,-2.56981,2.62059,1.43403,4.30188,2.45231,1.21629,-4.95558,-1.28626,-1.18936,0.469876,2.31572,5.14499,3.677,0.108311,-3.45254
225.210340136,-360.689,14.1294,-9.25278,6.90017,2.72128,6.01922,-1.90837,3.78645,0.532159,3.34675,3.83337,1.55952,-7.06616,-1.89401,0.365856,1.31242,-0.707994,3.3268,2.17704,0.312011,-1.8054
225.233560091,-366.642,11.3651,-12.4453,3.58917,0.624032,1.07304,-5.40269,0.199917,-0.275047,1.73597,-0.663848,-1.969,-5.64279,0.347152,0.828572,-0.0337203,-0.319875,2.34856,1.6002,-0.12402,-2.04733
225.256780045,-366.097,13.5198,-12.2127,1.27911,-0.680103,1.36328,-4.28459,2.03643,-1.43142,1.48682,0.914677,-1.36467,-5.94375,1.94205,-0.411517,-0.342978,-0.413445,3.08368,1.59294,-3.49754,-1.04392
225.280000000,-370.021,14.0238,-10.2857,5.24757,2.41356,1.75219,-4.97801,0.227332,-1.71229,5.90278,2.4552,-2.05588,-8.15788,-1.8176,-3.19314,0.473238,1.24029,2.92273,0.643893,-2.18837,-2.71878
225.303219955,-373.044,12.4494,-12.7088,3.49444,1.42029,2.62706,-1.93921,1.96452,-0.966689,5.97461,2.08745,-2.61376,-6.41095,-0.581096,0.46731,-2.28627,-0.522415,2.71953,1.58682,-0.265896,1.59464
225.326439909,-377.511,11.9615,-11.0446,2.04535,2.62235,0.367046,-4.1604,-0.680677,0.793255,4.08482,1.12178,-3.90718,-8.94132,-2.71864,2.85784,-2.34041,-3.12349,2.60727,1.75979,-1.72252,1.62155
225.349659864,-379.448,16.7096,-16.6054,0.59268,1.03944,-1.05172,-6.41593,0.661268,-1.02695,3.66084,1.45245,-2.83848,-9.03224,-1.87492,-0.028612,-2.55288,-2.63392,1.95556,1.3634,-2.20614,-1.74908
225.372879819,-382.862,18.3248,-12.0281,2.6417,1.35738,-0.596326,-2.78231,2.22282,-0.015108,3.87527,4.35623,-0.938521,-7.56452,-2.61619,-1.05935,-0.381721,-2.89982,0.973105,4.30938,0.438763,-4.26336
225.396099773,-385.169,17.2601,-14.3201,1.49007,0.987018,-1.26539,-0.65871,3.29996,2.32086,5.82569,3.89619,-2.14519,-5.59158,-1.03809,-2.04599,-3.90245,-1.66313,3.07537,0.706967,-3.15055,-1.90453
225.419319728,-386.007,16.5856,-15.1871,0.199602,3.23448,-1.12872,-3.51022,-0.31102,0.668991,4.61792,3.34355,-2.25144,-8.09076,-1.37369,-1.64221,-1.65826,-0.174337,3.7977,0.769866,-3.43951,-1.54701
225.442539683,-389.11,18.1737,-17.3346,2.96011,4.21233,-1.36584,-3.47771,2.65514,0.474035,3.28917,0.672989,-2.01128,-7.11735,0.143014,0.676082,-1.13635,-1.59331,4.46583,4.75396,-0.789559,-4.71776
225.465759637,-381.665,10.0384,-13.4248,1.03156,1.75813,-0.259511,-7.4219,0.980025,-3.00877,3.1737,1.04478,-3.50541,-5.54711,-2.73071,-2.3964,-2.69121,2.34815,6.36196,2.37646,-1.93564,-2.00554
225.488979592,-374.634,19.5101,-8.15705,5.55033,6.63447,3.36116,-2.50435,2.81635,-2.29137,2.71621,1.37937,-2.00127,-7.9863,-2.94913,0.951996,-2.51232,-0.502443,5.4715,1.80433,-4.05204,-4.16483
225.512199546,-384.802,21.0609,-8.50083,5.27976,6.32248,4.10705,2.3886,5.33712,0.310465,3.45286,4.22506,-0.731062,-7.57376,-3.84277,-1.70325,-1.47618,-0.529972,4.96637,3.72733,-1.30107,-3.52
225.535419501,-382.664,22.7866,-8.44923,3.30668,8.47078,2.10667,0.164674,3.29964,0.632912,1.72065,1.57444,-3.59322,-6.60824,-3.46014,-1.03414,-1.70405,-2.93591,2.916,3.26928,-0.560061,-1.40895
225.558639456,-387.737,21.1375,-8.53096,7.49454,7.34636,2.33622,-3.05768,3.56103,1.09336,3.37563,0.458255,0.147277,-7.7197,-3.74727,-2.09592,-4.75327,-4.90438,4.15883,3.59363,0.19025,-2.82412
225.581859410,-383.677,23.6792,-12.6771,5.79946,7.54059,3.56817,-1.58832,5.35564,-0.732582,5.83134,0.563331,1.15446,-5.77283,-4.89324,-4.35521,-2.03613,-1.38334,4.87305,2.96546,-0.929444,-4.29557
225.605079365,-378.71,17.4847,-9.52674,5.99754,6.48011,6.42367,-2.00352,4.63755,-0.179787,5.27124,1.66856,1.29229,-5.14365,-5.16053,-4.46397,-4.58099,-0.0457127,5.71036,0.370249,-3.98499,-4.35715
225.628299320,-364.052,10.1059,-3.90971,6.23585,-2.57916,7.49191,-2.8106,8.91222,-0.964526,4.06694,-0.546627,-0.0575525,-5.01907,-1.0834,-0.781537,-2.42241,-3.11323,4.42153,1.39683,-2.62742,0.369736
225.651519274,-371.376,16.0902,-6.56895,6.31057,2.6236,5.4042,-2.41683,5.86372,0.324645,3.57993,-0.949888,-1.46235,-5.31185,-2.1685,-1.92582,-2.47111,-3.58508,3.95231,0.116499,-2.46611,-0.731366
225.674739229,-380.442,19.5581,-11.1507,2.37884,4.89004,3.84634,-0.179523,7.31293,3.29092,5.44695,1.20976,-0.501098,-7.59601,-1.6135,0.697634,-1.019,-1.49577,1.27721,-0.827773,-4.04755,-0.691574
225.697959184,-383.249,19.2647,-11.5193,3.51197,4.03364,2.14026,1.23586,8.82949,3.87937,5.32351,1.47817,0.0976959,-6.17137,-1.20356,-1.77275,-2.19051,-1.75436,1.26115,-0.443396,-2.68943,-2.40497
225.721179138,-385.558,20.1175,-11.2228,4.2248,2.04182,3.64285,2.23553,9.62054,2.06288,5.96206,2.23373,0.798063,-6.66539,-2.25506,-2.3955,-2.54921,-2.95665,2.23178,1.24729,-2.4996,-4.70757
225.744399093,-390.414,20.0934,-2.9858,6.17767,2.708,0.775872,-3.47378,3.03233,-1.91865,2.27104,0.806217,1.80149,-2.81011,-0.630909,-0.370687,0.481555,-1.38655,-0.0408347,-2.32283,-2.19219,-2.65651
225.767619048,-374.866,20.3586,-9.72619,1.18596,-1.30903,2.73427,-5.26976,4.28843,-1.75756,2.48229,0.818101,4.01715,-2.72761,-0.563541,1.01289,-0.222773,-2.52984,2.55627,0.582662,-0.755711,-0.509484
225.790839002,-381.51,19.9678,-6.94214,2.84255,1.8382,1.63394,-0.225006,5.89584,4.12392,3.98083,2.39483,2.82979,-0.623941,-0.351647,-0.898945,2.8752,0.402783,1.72848,0.594112,-3.75857,-2.20093
225.814058957,-388.669,23.2888,-8.58522,4.4935,3.35638,2.52675,-2.34291,6.89178,2.44646,2.56181,0.622264,4.0346,-4.43716,-3.28659,-2.97974,0.539041,-1.49743,3.18543,0.0207301,-1.44196,-0.655965
225.837278912,-386.15,25.2208,-7.04105,6.66515,3.17154,1.50281,-3.89096,3.96978,3.93552,5.43953,1.74637,3.11934,-2.97465,-0.778066,-2.54013,1.89067,-1.01352,2.30231,0.690344,-1.22042,-3.42399
225.860498866,-387.911,24.6085,-6.22529,1.63664,2.92354,-1.52651,-3.64521,1.25896,0.412321,1.88559,1.06984,1.45241,-1.83787,-2.81208,-4.14563,-0.211408,-0.627948,1.33997,-0.157304,-1.33161,-2.34758
225.883718821,-389.348,25.4476,-11.707,1.13903,2.89538,-2.58335,-2.82334,3.02678,-0.279275,0.876508,0.67682,1.61546,-4.62425,-2.52278,-1.48376,0.735817,-0.354051,1.31547,-1.07573,-1.12341,-1.83488
225.906938776,-393.95,21.5498,-9.15964,1.28013,0.463101,-4.1628,-4.26513,3.74934,1.18979,0.202808,0.971897,0.279626,-3.33427,-3.9604,-1.55651,1.18742,1.41913,1.15856,1.98314,-0.878323,-1.10456
225.930158730,-397.264,21.5586,-9.40563,1.8145,2.39204,-2.56679,-4.62434,2.84342,-0.756808,0.987383,0.415106,-0.850069,-4.70414,-2.53373,-1.78597,2.74493,0.548386,3.92748,0.981813,-1.70827,-3.19567
225.953378685,-395.901,22.4521,-10.5827,-0.762882,2.83004,-3.99062,-5.1455,1.31388,-0.101417,0.787456,-1.96048,-1.41183,-4.23444,-2.53975,-3.48689,0.984881,0.65373,3.15465,-0.788028,-1.47007,-4.28516
225.976598639,-395.637,21.9407,-7.78137,0.385159,1.55195,-8.06084,-6.09731,0.810253,1.28002,-0.243155,-2.03386,-0.396685,-5.41252,-4.70939,-1.95222,-2.40708,0.321409,2.8455,0.0916247,-3.46142,-6.51261
225.999818594,-390.929,26.8765,-7.25818,3.09477,5.84391,-4.3425,-3.61724,2.10387,1.86152,2.10025,1.48517,1.85453,-2.12925,-3.74546,-2.06196,0.0291103,1.75017,3.48074,1.79998,-2.04794,-3.80628
226.023038549,-390.763,25.8501,-6.98716,0.051392,7.02467,-3.73921,-2.18026,1.60884,3.09785,1.93333,0.00524854,-0.0996298,-1.93299,-3.71082,-3.24809,-1.49078,-0.932288,2.61958,0.569298,-0.574318,-4.02814
226.046258503,-394.776,26.4865,-7.64462,2.49503,2.61033,-3.09267,-4.73796,4.21828,0.0969155,1.74189,0.030064,-0.986257,-5.97697,-2.13402,-0.874798,0.719453,-2.53754,-0.133728,0.598632,0.328519,-2.17624
226.069478458,-390.122,24.8222,-11.3183,1.03581,6.06093,-1.9079,-2.54496,1.35129,-0.863834,1.50296,2.0853,2.61325,-3.2019,-0.610215,3.53201,1.7669,2.23005,3.06856,-0.100906,-1.22245,-2.06815
226.092698413,-387.809,21.6821,-7.02538,4.54232,6.93979,0.38466,-0.577027,2.15076,-2.16331,2.84242,-1.20342,-1.04265,-4.28226,-2.59158,1.09564,1.85412,-1.33783,1.99302,-0.710089,-1.98772,-0.307847
226.115918367,-388.387,24.3829,-10.5452,2.889,4.66873,-2.43264,-3.92136,2.34803,1.75416,3.56419,2.9093,1.36164,-3.09311,-1.73966,1.3163,1.89001,-0.895586,1.66761,-1.45573,-2.00396,-1.95516
226.139138322,-392.045,21.8889,-13.2374,-0.711372,4.99589,-2.26547,-3.38057,3.49799,3.12365,4.78339,3.58626,2.14945,-4.80547,-0.968748,0.839138,2.58494,-1.69907,2.35723,-0.532092,-1.92012,-1.02289
226.162358277,-392.417,26.6065,-10.4891,3.43043,5.637,-1.04549,-4.97784,1.50122,4.13767,5.80342,2.77445,2.04332,-4.76983,-3.96244,0.451326,2.67929,-2.53637,2.16175,-1.14689,-1.67701,-1.36505
226.185578231,-394.024,24.8083,-10.1332,4.32723,4.85595,-1.31235,-7.94496,1.34198,0.0923018,6.27356,3.2804,2.24307,-5.12053,-2.7528,0.904787,1.96313,-3.15143,2.40574,-1.36547,-3.05119,-2.90238
226.208798186,-395.669,24.2166,-4.85446,4.37008,4.78852,-2.9277,-5.60771,2.44582,0.7457,3.45424,3.64243,2.50897,-6.53886,-2.75061,0.339816,2.5738,0.151777,2.38207,-0.901842,-0.60865,0.236077
226.232018141,-392.451,26.6485,-5.96784,2.51121,8.06696,-2.28179,-4.81784,2.41929,-0.52857,3.61101,2.50396,0.893024,-4.84336,0.71318,0.750425,1.05161,-1.28564,3.00864,-2.7849,-2.05977,-1.91548
226.255238095,-396.465,23.8471,-7.28548,3.86225,7.13196,-2.93072,-5.1249,3.14063,-1.57723,1.56722,2.22113,2.14801,-2.96817,-0.211312,0.612125,4.52317,0.986897,2.02788,-2.58687,-3.25424,-2.33149
226.278458050,-399.825,23.3145,-8.98899,3.77198,4.06723,-4.69432,-6.8386,0.806133,-0.259967,4.61059,3.08903,2.28742,-4.32674,-0.620452,1.85587,1.89207,3.59078,4.88485,-1.13345,-4.63435,-4.29357
226.301678005,-398.447,23.927,-12.2607,0.0599793,4.40636,-4.72674,-7.90326,0.646459,-0.638837,2.48433,-0.0342746,0.295182,-4.59803,-1.19011,-1.44782,0.483586,-2.66701,3.72343,-0.841669,-3.81348,-4.89292
226.324897959,-399.355,20.7203,-12.1863,-0.869472,4.25082,-3.74096,-7.2655,1.85794,1.30052,1.30362,-0.562613,-0.385777,-2.96535,-1.91451,0.393245,1.2844,-1.50664,3.32489,0.0327082,0.892126,-0.810826
226.348117914,-398.63,23.3388,-13.2589,-1.73435,3.68004,-3.66305,-7.8015,-1.28663,-0.300236,1.02763,-1.80074,-1.02357,-4.84584,0.618567,0.755659,0.23433,0.674092,2.74662,-0.913293,0.655637,-2.93343
226.371337868,-382.195,17.5056,-12.5358,6.27305,-0.179589,-1.87545,-7.32565,-3.38804,-1.95041,2.79974,2.57055,1.14203,-4.646,-1.10031,-0.845889,2.57917,2.34589,4.11061,2.48074,-1.16119,-3.42354
226.394557823,-370.418,13.1837,-8.75524,5.2412,-1.40122,0.94346,-0.374376,0.970787,0.827205,0.367656,-0.548623,-0.0204594,-4.41856,-1.77229,-0.633039,1.11343,0.22181,4.57852,3.16341,-3.20761,-4.25128
226.417777778,-372.795,11.5186,-3.50955,10.5862,1.10344,2.70573,-4.30049,0.260031,-1.2933,3.60996,3.94072,1.88239,-5.27571,0.452197,-1.07976,1.31912,2.00043,3.91238,1.95074,-3.14698,-4.02062
226.440997732,-379.481,13.0203,-6.92408,8.01097,0.180309,3.20632,-5.31184,1.5489,-0.0831843,4.21506,-1.95985,-1.41736,-5.82662,1.23839,-0.124654,1.04491,-0.498811,2.25045,0.948518,-1.67879,-3.00205
226.464217687,-380.167,18.5815,-6.91719,6.11273,1.12009,3.77471,-2.39162,1.92569,-0.434186,3.14215,-1.72367,-2.28686,-4.18944,0.518139,-0.495587,2.29316,-0.875453,2.19534,-0.59208,-2.54443,-4.60531
226.487437642,-382.566,18.0851,-7.18356,6.01393,2.28759,1.96546,-4.48034,0.788883,-0.650445,2.46829,-0.302975,0.917336,-6.65451,-1.37782,-0.290759,1.78804,-0.808439,2.49059,1.32984,-2.33748,-4.55483
226.510657596,-385.142,18.7868,-4.33855,6.6294,2.80794,2.42622,-3.32826,2.50827,0.743906,2.01933,-1.08141,0.175135,-6.72852,-1.63291,-0.485383,-0.463842,-0.387271,4.90973,2.49914,-2.23205,-5.69682
226.533877551,-383.918,19.8399,-5.63827,5.06469,3.94425,0.997983,-3.9979,1.36241,2.05416,3.30484,1.36774,-0.180155,-5.88805,-0.8821,0.552955,1.33917,0.464913,3.93949,-0.323062,-2.7107,-1.86359
226.557097506,-388.136,21.8436,-9.20269,2.20343,1.52273,0.861102,-3.12375,4.98753,-1.16306,2.95901,0.0763078,0.940656,-5.09987,-0.805597,-0.0203517,1.44018,0.859267,5.09742,-0.349876,-0.750089,-2.80384
226.580317460,-390.578,21.2464,-9.41909,3.03532,2.15534,0.0815962,-3.55617,2.95564,0.618395,2.38876,1.1416,0.162167,-3.87742,-2.2614,0.185625,1.26746,1.59028,4.99384,1.12585,-2.45067,-4.80108
226.603537415,-396.216,23.8086,-10.3337,3.03957,5.4315,0.765593,-4.38289,1.79653,1.48012,3.33437,2.25926,1.50696,-5.99569,-1.39858,1.6974,0.268806,-0.551395,4.38634,0.250306,-3.46553,-4.35946
226.626757370,-395.82,23.5477,-9.56213,4.43254,6.05372,1.22234,-2.71684,3.47813,0.526601,3.54349,1.94854,0.65471,-6.51507,-0.849328,0.140263,0.493932,-2.25242,1.73627,-1.09716,-2.54865,-2.60045
226.649977324,-397.668,23.0632,-8.5515,2.99949,10.0412,2.13588,-3.64821,1.49626,4.61836,3.60526,2.45861,1.78007,-5.46202,-3.47773,-0.394785,-2.18788,-1.90065,2.37167,-0.345942,-1.60985,-1.72886
226.673197279,-395.002,24.85,-10.9751,3.68415,7.34273,0.556787,-4.28816,2.36124,0.345658,1.99881,1.39303,0.968328,-4.39634,-1.59952,0.181179,0.733884,-2.4568,-0.591322,-0.588247,0.115187,-3.00751
226.696417234,-387.908,25.4171,-7.97585,4.74094,7.22615,2.01674,-3.03168,4.51187,1.0992,2.81678,2.55952,5.26626,-1.43453,-0.13246,-0.400165,0.537949,-3.99651,-0.889983,0.523682,0.23965,-0.116348
226.719637188,-387.38,24.5992,-6.38483,2.88186,6.67557,3.4739,-0.290706,5.69177,2.25055,5.41896,5.04065,2.87614,-3.03885,-1.85302,-0.41903,-0.45704,-3.6413,-0.820163,0.134181,1.72767,1.26964
226.742857143,-389.301,24.5914,-6.02965,0.929777,5.30795,-1.04208,-3.53085,3.69858,2.4001,3.42298,4.21276,2.87282,-2.9602,-2.77054,1.46883,-0.109684,-3.31596,-1.37184,0.180496,1.31325,-0.129032
226.766077098,-392.656,25.9784,-6.71849,2.36757,7.23549,1.92374,-4.13572,1.42986,2.74648,3.74049,2.84861,1.66173,-4.14122,-3.0937,-1.14024,-1.37716,-5.04271,-0.227352,-0.0427435,1.06683,0.138457
226.789297052,-396.525,26.1798,-5.65715,1.38378,5.28627,-0.171236,-3.36319,0.990823,2.42547,4.03813,2.51965,2.57703,-2.8442,-1.32294,1.3056,-2.06159,-3.2751,-0.581142,0.229745,3.02871,1.97931
226.812517007,-398.717,24.7967,-7.1895,2.98104,3.79436,1.00364,-4.89554,2.61535,-0.314197,3.68391,4.16404,5.3555,-2.94133,-0.588429,-0.997506,-0.81848,-2.99074,-0.630715,1.7712,1.8676,-0.646976
226.835736961,-399.325,23.491,-7.55451,1.00452,5.48564,1.40562,-4.68129,2.49035,2.20631,3.92662,2.72292,0.228335,-4.75214,-2.78983,-2.93037,-0.911272,-5.85817,-0.77805,0.348926,0.971715,0.928822
226.858956916,-400.344,21.6555,-1.64423,4.28885,5.87622,2.19151,-4.64423,0.422719,2.82543,5.01039,1.83363,2.06351,-5.78087,-3.87737,-0.00315676,-1.77783,-4.66193,-0.663248,2.25919,0.79659,-0.874886
226.882176871,-398.158,17.9104,-5.3788,0.713162,0.587931,-1.15614,-5.81844,0.390829,-1.1521,0.44796,0.70873,2.37876,-4.77481,-3.2303,-2.08268,-2.25881,-4.03313,0.973262,0.604802,1.01093,1.01586
226.905396825,-399.234,21.285,-10.3369,1.52243,0.928999,-0.138659,-5.41744,2.38407,1.80541,1.78591,1.21199,3.75243,-1.10465,0.529827,-1.71961,1.26508,-2.48023,1.44635,2.96604,1.51416,0.30906
226.928616780,-397.839,24.782,-4.52824,3.35089,6.20054,3.09339,-3.50387,2.72998,2.44297,1.63953,2.65574,1.79277,-3.86385,-2.70948,-3.64231,-3.68153,-4.84877,0.840749,2.68029,2.12494,-0.0813572
226.951836735,-393.898,19.9374,-10.5717,1.23325,7.41054,1.16963,-3.69454,1.02766,2.4888,3.30357,4.01849,1.49936,-3.37864,-3.0169,-2.19008,-1.54757,-2.55685,1.69795,1.09985,0.608009,-0.56957
226.975056689,-399.029,19.0395,-10.6504,3.54418,4.45854,0.9383,-0.564163,5.59911,3.72041,6.0882,2.88529,2.13703,-3.06217,-2.21502,-3.51594,-0.390868,-3.95678,0.480423,0.153443,-1.15692,-4.0775
226.998276644,-397.956,18.4918,-11.0791,1.59866,0.865837,2.60988,1.14575,2.79454,0.921364,5.29152,1.67902,4.0276,-1.72656,-1.87193,-2.08298,-2.14037,-3.34592,1.71464,2.03958,1.13186,-0.781935
227.021496599,-394.362,21.2865,-5.7522,3.74164,3.46947,1.4931,-0.752163,2.24337,3.43386,2.10252,2.34201,1.26252,-2.61379,-3.76015,-4.42785,-1.70155,-4.21077,0.595354,-0.714351,-2.74129,-4.28208
227.044716553,-401.414,20.6144,-9.91519,0.72782,5.1754,3.84178,-0.655015,2.40743,3.47443,5.75742,2.37281,3.6173,-3.30691,-1.86584,-4.62249,-0.652733,-2.20731,4.01623,2.04057,0.328886,-2.36422
227.067936508,-401.299,22.9706,-5.19508,4.41606,3.79946,0.859827,-0.334387,2.16135,2.44983,4.5185,4.20088,2.90242,-3.43574,-5.56901,-3.46749,-0.77645,-2.96301,0.693613,-0.353127,-0.296439,-2.6281
227.091156463,-403.705,21.2576,-8.63422,0.0807505,2.56218,1.53636,-2.21527,0.0634829,2.23669,3.7778,2.54278,1.67806,-2.89092,-4.1382,-2.2284,-1.65933,-4.21587,0.805926,1.92636,-1.27813,-1.69987
227.114376417,-404.297,21.3045,-7.92098,3.34612,3.42177,1.17013,0.101548,4.36073,0.853291,4.39234,2.88505,2.0568,-4.58849,-5.98243,-6.36722,-2.12092,-3.4466,-0.213175,-0.280574,-1.98694,-2.12851
